train_end,aligned_real_ic,placebo_ic,genuine_ic,enforced_floor,enforced_placebo_pass,deployed,source_artifacts
2018-04-26,0.07587675482134941,0.03434988208038318,0.04152687274096623,0.037938377410674705,True,True,panel-ltr.alpha158_fund.json; panel-ltr.alpha158_fund.pre-v1-restamp-20260715T212457Z.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-16.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-17.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-18.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-19.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-21.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-23.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-25.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-26.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-29.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-30.json
2018-04-30,0.06514322190314771,0.05704956961095635,0.008093652292191361,0.032571610951573855,False,False,panel-ltr.alpha158_fund.weekly_20260706T230931Z.staging.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-09.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-10.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-11.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-12.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-13.json
2018-04-30,0.06541683743125622,0.05617821589728636,0.009238621533969857,0.03270841871562811,False,False,panel-ltr.alpha158_fund.previous.json; panel-ltr.alpha158_fund.weekly_rollback_2026-07-06.json
2018-05-01,0.06495078433690873,0.059183489353965446,0.0057672949829432885,0.03247539216845437,False,False,panel-ltr.alpha158_fund.weekly_20260712T170005Z.staging.json
2018-05-02,0.06463925212194822,0.0593882844006661,0.0052509677212821265,0.03231962606097411,False,False,panel-ltr.alpha158_fund.weekly_20260713T201007Z.staging.json
2018-05-03,0.06309111300616463,0.05980344533889594,0.003287667667268686,0.031545556503082314,False,False,panel-ltr.alpha158_fund.weekly_20260718T110005Z.staging.json; panel-ltr.alpha158_fund.weekly_20260719T170005Z.staging.json; panel-ltr.alpha158_fund.weekly_20260721T201008Z.staging.json; panel-ltr.alpha158_fund.weekly_20260725T110003Z.staging.json
2018-05-04,0.05893637993269222,0.05814571512436258,0.0007906648083296358,0.02946818996634611,False,False,panel-ltr.alpha158_fund.weekly_20260726T170001Z.staging.json; panel-ltr.alpha158_fund.weekly_20260729T201003Z.staging.json; panel-ltr.alpha158_fund.weekly_20260730T201007Z.staging.json
